4AC99A7C-1DCF-4A51-8F06-5EEDFE8A8864,CryptoServiceRuntimeDxe
EBF8ED7C-0DD1-4787-84F1-F48D537DCACF,DriverHealthManagerDxe
06B5947E-FF53-457D-98BC-C5ABC777FD5A,SetupMouseDxe
B147CD7E-17D3-4D66-AB39-472B1DA659C1,UefiTableDxe
D6A2CB7F-6A18-4E2F-B43B-9920A733700A,DxeCore
F099D67F-71AE-4C36-B2A3-DCEB0EB2B7D8,WatchdogTimer
C62CEB80-FB40-4A46-A5E5-C1D997C36DFC,CapsuleLoaderTriggerDxe
EB37F380-A474-441C-B6A7-2247A7C74E81,ProgramSpi
3D64F384-CA32-42C6-A629-42A494B2CB4A,TpmCapsuleDxe
2BDED685-F733-455F-A840-43A22B791FB3,AcpiS3SaveDxe
1A1E4886-9517-440E-9FDE-3BE44CEE2136,CpuDxe
D359DE86-0A1B-47BC-95D2-1D1F8FFF0AD8,ChipsetSvcSmm
ADCCA887-5330-414A-81A1-5B578146A397,TgaDecoderDxe
2D7FCD87-4554-4564-B811-0F9167F782B3,OemAcpiPlatform
E8571188-00C1-4ED4-B14E-E38451351EC4,HddPassword
C1D5258B-F61A-4C02-9293-A005BEB3EAA1,PngDecoderDxe
FA20568B-548B-4B2B-81EF-1BA08D4A3CEC,BootScriptExecutorDxe
8FD29F8B-8E6A-4BA1-B68C-0E3DA4A3BA9F,SmuV13Dxe
3114F98C-5A36-44B4-8EB9-0AB945CE52D9,CbsSetupDxeFF3
00160F8D-2B35-4DF2-BBE0-B272A8D631F0,FirmwarePerformanceDxe
260EC28D-1074-4055-92A3-EDA91F6B3171,CardReaderDxe
B9B0F38D-1F27-4F46-9F44-42D694729882,AmdCpmOemSmm
F0F1588E-9028-4EB8-8031-F233B48EA0B7,PxeDummyDxe
2383608E-C6D0-4E3E-858D-45DFAC3543D5,PciHostBridge
043DF38F-32E1-4893-911F-37A7FE91F723,CapsuleProcessorDxe
68B09391-751F-46FF-A4D6-71B8502F52AB,KeyboardLayoutDxe
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
C7EA9F94-1547-44F0-863F-563EAE79E1C0,TianoCompressSmm
EA30CF96-90B4-452C-A6BF-EABCA43885A5,Ax88772
03068297-DDA5-4CCD-BBFA-7E09AE025177,I2cTouchPanelDxe
81E68098-6F95-4CE8-AA8F-A7FFC89E0B9D,AmdGopConfigDrvDxe
46A4A698-1BBD-4366-84EF-5C6101060A1C,AmdNbioBaseFf3Dxe
E503CA98-B63E-4592-9BCD-5A4452355134,SmmResourceCheckDxe
99F03B99-98D8-49DD-A8D3-3219D0FFE41E,Mtftp6Dxe
47F48C99-CB23-4CF8-9D7D-CE7C86EF22A3,UsbTouchPanelDxe
51CCF399-4FDF-4E55-A45B-E123F84D456A,ConPlatformDxe
EEC9BC9A-2907-4D59-8B86-D1EC67DE62E1,GenericMemoryTestDxe
1967DD9B-B72C-4328-8C80-D4ACFC83FDF8,PciHotPlugDxe
2892389C-FBE9-43D7-B9FC-6C5D90D18456,TisDxe
95E3669D-34BE-4775-A651-7EA41B69D89E,Dhcp6Dxe
ECA2AE9E-7594-4901-871C-449DA1A11660,I2cDxe
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
4D3708A0-6D9B-47D3-AD87-E80C781BC0A7,AmdApcbDxeV3
AA7761A1-96F6-48D9-ABEB-4AAA5C7FBDB9,BootOptionPathSvc
3935B0A1-A182-4887-BC56-675528E78877,SetupUtilityApp
0325B5A1-0937-4A4F-B8AF-EC3F80EE6B35,SataControllerLite
A8F634A5-28F1-4456-A9D5-7E24B99BDB65,PcxDecoderDxe
A9F634A5-29F1-4456-A9D5-6E24B88BDB65,BmpDecoderDxe
9FB4B4A7-42C0-4BCD-8540-9BCC6711F83E,UsbMassStorageDxe
8FAAD0A7-02B4-432F-8F5C-B880965D8B41,SmmCommunicationBufferDxe
E21F35A8-42FF-4050-82D6-93F7CDFA7073,PiSmmCommunicationSmm
023B3AA9-098F-4027-B83F-B6407DA06569,AmdPspFtpmDxe
FF626DA9-17EE-4949-A8B8-B10FA0044E9F,EsrtFmpDxe
BDFE5FAA-2A35-44BB-B17A-8084D4E2B9E9,FvbServicesRuntimeDxe
2D2E62AA-9ECF-43B7-8219-94E7FC713DFE,UsbMouseDxe
162793AA-0FE7-4010-9818-45F55C5CCC3E,AmdCpmInitDxe
5466B9AA-EE2F-4FDB-84A3-A330BE1301FF,AmdHstiV2
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
66B6DCAB-063D-41B5-B5F3-87748EE9F19A,OemSmtBiosSupport
02AB16AD-2FCE-413A-B253-9587C30BDB28,AmdFabricFf3Smm
31FD7EAF-80A7-435E-8E0A-3F185F8667DD,UsbCoreDxe
11BFBEB0-FE77-4362-84FB-4F961E7BB2ED,H2OFormDialogDxe
CFD5D6B3-3C21-4F15-B0E8-088F0128890D,OemInt15CallbackSmm
B4FB56B4-1FCB-4387-AB04-9C50FD84F49E,AmdNbioAlibVNDxe
9D1680B4-AE9F-46A6-8B5D-C65AE20A096A,BctBaseSmmFF3
9E5DAEB4-4B91-4466-9EBE-81C7E4401E6D,H2OFormBrowserDxe
6B38F7B4-AD98-40E9-9093-ACA2B5A253C4,DiskIoDxe
240612B5-A063-11D4-9A3A-0090273FC14D,IsaBusDxe
B5F33FB5-66D5-4901-BAF1-F0C774FC6588,VgaDriverPolicyDxe
7B7B65B6-E350-4139-8FE4-665772D32A47,IhisiSmm
CD3BAFB6-50FB-4FE8-8E4E-AB74D2C1A600,EnglishDxe
059BF2B6-AFA3-429F-8F36-15905E7F2283,FchShangDxe
240612B7-A063-11D4-9A3A-0090273FC14D,UsbBusDxe
440C38B7-ED16-49EA-9669-317EF906635D,I2cMasterDxe
DC3641B8-2FA8-4ED3-BC1F-F9962A03454B,Mtftp4Dxe
B6B643B8-2B41-4A61-A224-D4F476EF580C,AmdCpmOemInitDxe
B40612B9-A063-11D4-9A3A-0090273FC14D,UsbBotDxe
BBB77CB9-762D-436C-AC40-8EE4901C3446,AmdPbsSetupDxe
A94B6FBA-BB07-4A98-8749-A860D6EB7724,LegacyBiosPlatformHookDxe
BDCE85BB-FBAA-4F4E-9264-501A2C249581,S3SaveStateDxe
D912C7BC-F098-4367-92BA-E911083C7B0E,Udp6Dxe
7B3F16BE-79CD-4A78-A27E-B329B1DF500D,H2ODisplayEngineLocalMetroDxe
9B0FF2C0-E245-11E1-8EFF-D0DF9A35C106,ChipsetSvcDxe
A8913EC1-C00C-4C3A-A245-077C0CA35738,AspmOverrideDxe
B601F8C4-43B7-4784-95B1-F4226CB40CEE,RuntimeDxe
064808C5-2CB6-4080-9617-D99B85D8D0CA,FchShangSsdt
15B985C5-7103-4F35-B59D-2235FC5F3FFE,UsbTypeCDxe
4C862FC6-0E54-4E36-8C8F-FF6F3167951F,FaultTolerantWriteLiteDxe
7A8755C6-30E7-4F88-B07C-F9A694D5A33C,FchSmmDiagDispatcher
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
4B28E4C7-FF36-4E10-93CF-A82159E777C5,ResetSystemRuntimeDxe
220E57C8-4E71-493F-91B8-0F7F820A1DA2,I2cMouseDxe
83EC3FC9-CB74-4B2B-89B9-E98F0972F2A8,RotateScreen
1361DEC9-A270-4013-9701-A540F56C58C9,MctpSmbusDxe
8376BDCA-5E03-4735-951A-4A74141E5886,TrEEConfigDxe
EC2BEECA-E84A-445B-869B-F7A73C96F58A,LegacyRegion2Dxe
5BEDB5CC-D830-4EB2-8742-2D4CC9B54F2C,Ip6Dxe
EA7BF2CC-F154-4CC4-A725-6382C701FBFE,AmdMemSmbiosV2Dxe
E94F54CD-81EB-47ED-AEC3-856F5DC157A9,PiSmmCore
9B680FCE-AD6B-4F3A-B60B-F59899003443,DevicePathDxe
0166F3CE-756C-44A1-B1C7-6362053003AB,AmdNbioGfxFF3Dxe
B0A034CF-41CE-4104-8ED3-4F97E8ADB981,SioDummyDxe
2D2E62CF-9ECF-43B7-8219-94E7FC713DFE,UsbKbDxe
A5CFE2CF-2216-4B40-80A8-9FB40124A0CE,AmdNbioIOMMUDxe
13AC6DD0-73D0-11D4-B06B-00AA00BD6DE7,EbcDxe
692A5AD5-2DE1-4C24-9987-2A430B69CAEE,AmdCcxVhFf3Dxe
CBD2E4D5-7068-4FF5-B462-9822B4AD8D60,VariableRuntimeDxe
B7B82AD8-3349-4968-A940-7B8C265FF9B4,RtkUndiDxe
B7B82AD8-3349-4968-A940-7B8C265FF9B9,b57undix64
79CD78D8-6EDC-4978-BD02-3299C387AB17,StatusCodeHandlerSmm
A47EE2D8-F60E-42FD-8E58-7BD65EE4C29B,CpuIo2Smm
D93CE3D8-A7EB-4730-8C8E-CC466A9ECC3C,ReportStatusCodeRouterRuntimeDxe
B95E9FDA-26DE-48D2-8807-1F9107AC5E3A,UefiPxeBcDxe
2FA2A6DA-11D5-4DC3-999A-749648B03C56,PiSmmIpl
A6CA8BDC-AE14-4C13-9364-2F0E09CE0F54,AmdCpmEcInitDxe
3DA97FDE-2261-4CFB-A171-74CD5A9AE279,SaveSpdToRomDxe
5F53F1DE-E647-425D-8B59-2DDEE19E8C76,SecureBootMgrDxe
ED92EAE0-C31C-4824-8802-35595EFA8287,WpbtDxe
CC1B1FE1-4FCC-41ED-A9E3-59BB23ABA824,CbsBaseDxeFF3
B281AAE1-0F02-451C-AE98-76C61E7B1FC8,AmdSocFf3VnDxe
F11757E2-1D21-47BB-9E07-04C60DA00ECA,UnexpectedIrqWA
C6D357E3-26E2-4F3B-A088-EACD131D2A64,L05RtkUsbUndiDxe
AD416CE3-A483-45B1-94C2-4B4E4D575562,TcgMor
EDB396E3-2DDC-4396-BCA5-1202D3005AEA,Tcg2PhysicalPresenceDxe
C7D4F4E3-DAEA-40B0-8846-F4CAF3135CE8,BiosProtectDxe
4C624FE6-80BA-4F83-9591-DFA7F6A24F6F,KVMSmbiosDxe
FC510EE7-FFDC-11D4-BD41-0080C73C8881,DXE apriori file
A19B1FE7-C1BC-49F8-875F-54A5D542443F,CpuIo2Dxe
